filename,phrase,meaningful_tokens,word_count,meaningful_token_count
bonfire1.jpg,Campfire in a forest setting.,campfire forest setting,5,3
bonfire10.jpg,Campfire in a forest setting.,campfire forest setting,5,3
bonfire100.jpg,Campfire burning in a grassy area.,campfire burning grassy area,6,4
bonfire1.jpg,Campfire in a forest at dusk.,campfire forest dusk,6,3
bonfire10.jpg,Campfire in a forest setting.,campfire forest setting,5,3
bonfire100.jpg,Campfire burning in a grassy area.,campfire burning grassy area,6,4
bonfire101.jpg,"Campfire in a backyard at night, surrounded by people.",campfire backyard night surrounded people,9,5
bonfire102.jpg,Campfire burning on rocky terrain.,campfire burning rocky terrain,5,4
bonfire1.jpg,Campfire in a forest at dusk.,campfire forest dusk,6,3
bonfire2.jpg,"Beach campfire with marshmallows, twilight backdrop.",beach campfire marshmallows twilight backdrop,6,5
bonfire3.jpg,Campfire in a backyard setting at dusk.,campfire backyard setting dusk,7,4
bonfire4.jpg,"Campfire at night, illuminated gathering.",campfire night illuminated gathering,5,4
bonfire5.jpg,Campfire in a grassy outdoor setting with tents.,campfire grassy outdoor setting tents,8,5
bonfire6.jpg,"Campfire in a grassy, open field.",campfire grassy open field,6,4
bonfire7.jpg,"Campfire in a foggy, open field.",campfire foggy open field,6,4
bonfire8.jpg,Campfire on a sandy beach at dusk.,campfire sandy beach dusk,7,4
bonfire9.jpg,Campfire with marshmallows roasting on sticks.,campfire marshmallows roasting sticks,6,4
bonfire10.jpg,Campfire in a forest setting.,campfire forest setting,5,3
bonfire11.jpg,Campfire in a forest setting with a man and child.,campfire forest setting man child,10,5
bonfire12.jpg,Campfire in a forest setting with marshmallows.,campfire forest setting marshmallows,7,4
bonfire13.jpg,Campfire in a forest setting.,campfire forest setting,5,3
bonfire14.jpg,Campfire in a forest setting with a child and adult.,campfire forest setting child adult,10,5
bonfire15.jpg,Campfire by a serene lakeside.,campfire serene lakeside,5,3
bonfire16.jpg,Campfire burning on rocky terrain.,campfire burning rocky terrain,5,4
bonfire17.jpg,Campfire by the lakeside at dusk.,campfire lakeside dusk,6,3
bonfire18.jpg,Campfire by a lakeside at dusk.,campfire lakeside dusk,6,3
bonfire19.jpg,Campfire by the ocean at dusk.,campfire ocean dusk,6,3
bonfire20.jpg,Campfire by the ocean at dusk.,campfire ocean dusk,6,3
bonfire21.jpg,Campfire by the beach at sunset.,campfire beach sunset,6,3
bonfire22.jpg,Campfire burning brightly in a dark outdoor setting.,campfire burning brightly dark outdoor setting,8,6
bonfire23.jpg,Campfire in a forest setting with logs nearby.,campfire forest setting logs nearby,8,5
bonfire24.jpg,Campfire cooking with flames and rocks.,campfire cooking flames rocks,6,4
bonfire25.jpg,Campfire in a wooded outdoor setting.,campfire wooded outdoor setting,6,4
bonfire26.jpg,Campfire burning in a natural outdoor setting.,campfire burning natural outdoor setting,7,5
bonfire27.jpg,Campfire burning in a forest clearing at dusk.,campfire burning forest clearing dusk,8,5
bonfire28.jpg,Campfire glow illuminates a cozy outdoor gathering.,campfire glow illuminates cozy outdoor gathering,7,6
bonfire29.jpg,Campfire on a beach with distant islands.,campfire beach distant islands,7,4
bonfire30.jpg,"Campfire in a dark, outdoor setting.",campfire dark outdoor setting,6,4
bonfire31.jpg,Campfire in a forest setting.,campfire forest setting,5,3
bonfire32.jpg,Campfire in a forest setting.,campfire forest setting,5,3
bonfire33.jpg,Campfire burning in a rocky outdoor setting.,campfire burning rocky outdoor setting,7,5
bonfire34.jpg,Campfire by a lakeside at sunset.,campfire lakeside sunset,6,3
bonfire35.jpg,Campfire burning in a dark outdoor setting.,campfire burning dark outdoor setting,7,5
bonfire36.jpg,Campfire in a forest setting at dusk.,campfire forest setting dusk,7,4
bonfire37.jpg,Campfire burning in a rocky outdoor setting.,campfire burning rocky outdoor setting,7,5
bonfire38.jpg,Campfire cooking with a skillet and grill.,campfire cooking skillet grill,7,4
bonfire39.jpg,Campfire burning in a forested area.,campfire burning forested area,6,4
bonfire40.jpg,Campfire in snowy forest setting.,campfire snowy forest setting,5,4
bonfire41.jpg,"Campfire in a forest setting, illuminated by warm light.",campfire forest setting illuminated warm light,9,6
bonfire42.jpg,Campfire burning in a metal fire pit outdoors.,campfire burning metal fire pit outdoors,8,6
bonfire43.jpg,"Campfire burning brightly in a dark, outdoor setting.",campfire burning brightly dark outdoor setting,8,6
bonfire44.jpg,"Campfire in a dark, outdoor setting.",campfire dark outdoor setting,6,4
bonfire45.jpg,Campfire cooking in a forest setting.,campfire cooking forest setting,6,4
bonfire46.jpg,"Campfire by a lakeside, surrounded by rocks.",campfire lakeside surrounded rocks,7,4
bonfire47.jpg,Campfire in a forest setting.,campfire forest setting,5,3
bonfire48.jpg,Campfire gathering around a rural barn.,campfire gathering rural barn,6,4
bonfire49.jpg,Campfire in a forest at night.,campfire forest night,6,3
bonfire50.jpg,Campfire in a dark forest setting.,campfire dark forest setting,6,4
bonfire51.jpg,"Campfire burning on a rough, outdoor surface.",campfire burning rough outdoor surface,7,5
bonfire52.jpg,"Large campfire with sparks, dark nighttime setting.",large campfire sparks dark nighttime setting,7,6
bonfire53.jpg,"Campfire in a dark, outdoor setting with people gathered around.",campfire dark outdoor setting people gathered,10,6
bonfire54.jpg,Campfire cooking with a kettle.,campfire cooking kettle,5,3
bonfire55.jpg,Campfire with children roasting marshmallows.,campfire children roasting marshmallows,5,4
bonfire56.jpg,"Campfire in a dark, outdoor setting.",campfire dark outdoor setting,6,4
bonfire57.jpg,Campfire in a dark outdoor setting with people gathered around.,campfire dark outdoor setting people gathered,10,6
bonfire58.jpg,Campfire in a forest clearing with tents.,campfire forest clearing tents,7,4
bonfire59.jpg,Campfire burning in a forest setting.,campfire burning forest setting,6,4
bonfire60.jpg,"Campfire in a mountainous, forested area.",campfire mountainous forested area,6,4
bonfire61.jpg,Campfire burning brightly in a dark outdoor setting.,campfire burning brightly dark outdoor setting,8,6
bonfire62.jpg,Campfire in a forest at night with a clear sky.,campfire forest night clear sky,10,5
bonfire63.jpg,Campfire in a forest at dusk.,campfire forest dusk,6,3
bonfire64.jpg,Campfire burning in a forest at dusk.,campfire burning forest dusk,7,4
bonfire65.jpg,"Campfire in a can, burning on grass at night.",campfire can burning grass night,9,5
bonfire66.jpg,Campfire in a grassy outdoor setting at night.,campfire grassy outdoor setting night,8,5
bonfire67.jpg,Campfire burning in a rocky outdoor setting.,campfire burning rocky outdoor setting,7,5
bonfire68.jpg,Campfire in a wooded outdoor setting.,campfire wooded outdoor setting,6,4
bonfire69.jpg,Campfire with marshmallows roasting.,campfire marshmallows roasting,4,3
bonfire70.jpg,Campfire in a forest at night with a starry sky.,campfire forest night starry sky,10,5
bonfire71.jpg,Campfire in a wooded area at night.,campfire wooded area night,7,4
bonfire72.jpg,Campfire burning in a rock fire pit at night.,campfire burning rock fire pit night,9,6
bonfire73.jpg,Campfire burning in a sandy environment at night.,campfire burning sandy environment night,8,5
bonfire74.jpg,"Campfire at night, surrounded by wooden chairs.",campfire night surrounded wooden chairs,7,5
bonfire75.jpg,Campfire in a forest setting with two people.,campfire forest setting two people,8,5
bonfire76.jpg,"Campfire in a stone fire pit, surrounded by rocks, with flames and embers.",campfire stone fire pit surrounded rocks flames embers,13,8
bonfire77.jpg,Campfire burning in a forest setting.,campfire burning forest setting,6,4
bonfire78.jpg,Campfire in a forested campsite with vehicles and coolers.,campfire forested campsite vehicles coolers,9,5
bonfire79.jpg,Campfire burning in a grassy area.,campfire burning grassy area,6,4
bonfire80.jpg,"Campfire burning in a stone pit, surrounded by darkness.",campfire burning stone pit surrounded darkness,9,6
bonfire81.jpg,Campfire burning on sandy beach.,campfire burning sandy beach,5,4
bonfire82.jpg,"Campfire with a person adding wood, surrounded by dirt.",campfire person adding wood surrounded dirt,9,6
bonfire83.jpg,Campfire in backyard with person observing.,campfire backyard person observing,6,4
bonfire84.jpg,Campfire in a dark forest setting.,campfire dark forest setting,6,4
bonfire85.jpg,"Campfire at dusk with sparks flying, surrounded by nature.",campfire dusk sparks flying surrounded nature,9,6
bonfire86.jpg,"Campfire at dusk, surrounded by people.",campfire dusk surrounded people,6,4
bonfire87.jpg,Campfire cooking with sausages.,campfire cooking sausages,4,3
bonfire88.jpg,Campfire burning brightly in a dark outdoor setting.,campfire burning brightly dark outdoor setting,8,6
bonfire89.jpg,"Campfire in a dark, forested environment.",campfire dark forested environment,6,4
bonfire90.jpg,Campfire in a forest at dusk.,campfire forest dusk,6,3
bonfire91.jpg,Campfire burning brightly in a dark outdoor setting.,campfire burning brightly dark outdoor setting,8,6
bonfire92.jpg,"Campfire with a steaming mug on grill, surrounded by natural light.",campfire steaming mug grill surrounded natural light,11,7
bonfire93.jpg,"Campfire in a dark, outdoor setting.",campfire dark outdoor setting,6,4
bonfire94.jpg,Campfire cooking with flames licking pot.,campfire cooking flames licking pot,6,5
bonfire95.jpg,"Campfire burning in a dark, outdoor environment.",campfire burning dark outdoor environment,7,5
bonfire96.jpg,Campfire burning in a grassy field.,campfire burning grassy field,6,4
bonfire97.jpg,Campfire burning in a stone fire pit.,campfire burning stone fire pit,7,5
bonfire98.jpg,Campfire in snowy forest at dusk.,campfire snowy forest dusk,6,4
bonfire99.jpg,Campfire burning brightly in a dark environment.,campfire burning brightly dark environment,7,5
bonfire100.jpg,Campfire burning in a grassy area.,campfire burning grassy area,6,4
bonfire101.jpg,"Campfire in a backyard at night, surrounded by people.",campfire backyard night surrounded people,9,5
bonfire102.jpg,Campfire burning on rocky terrain.,campfire burning rocky terrain,5,4
bonfire103.jpg,Campfire burning brightly in a dark outdoor setting.,campfire burning brightly dark outdoor setting,8,6
bonfire104.jpg,"Group observing a large, circular fire pit in a dimly lit room.",group observing large circular fire pit dimly lit room,12,9
bonfire105.jpg,Campfire in a wooded outdoor setting.,campfire wooded outdoor setting,6,4
bonfire106.jpg,Campfire in a forest setting with a child nearby.,campfire forest setting child nearby,9,5
bonfire107.jpg,Campfire in a forest at night with mountains in the background.,campfire forest night mountains background,11,5
bonfire108.jpg,"Campfire in a forest at dusk, people gathered around.",campfire forest dusk people gathered,9,5
bonfire109.jpg,Campfire burning in a nighttime outdoor setting.,campfire burning nighttime outdoor setting,7,5
bonfire110.jpg,Campfire in a forest setting at night.,campfire forest setting night,7,4
bonfire111.jpg,Campfire in snowy forest setting.,campfire snowy forest setting,5,4
bonfire112.jpg,Campfire in a forest at night.,campfire forest night,6,3
bonfire113.jpg,Campfire by a serene lakeside at dusk.,campfire serene lakeside dusk,7,4
bonfire114.jpg,"Campfire burning brightly in a dark, outdoor setting.",campfire burning brightly dark outdoor setting,8,6
bonfire115.jpg,"Campfire in a dark, outdoor setting.",campfire dark outdoor setting,6,4
bonfire116.jpg,Campfire in a dark forest setting.,campfire dark forest setting,6,4
bonfire117.jpg,"Campfire with marshmallows roasting, surrounded by rocks.",campfire marshmallows roasting surrounded rocks,7,5
bonfire118.jpg,Campfire burning brightly in a dark environment.,campfire burning brightly dark environment,7,5
bonfire119.jpg,Campfire cooking with a large pot.,campfire cooking large pot,6,4
bonfire120.jpg,"Campfire burning in a stone circle, surrounded by grass.",campfire burning stone circle surrounded grass,9,6
bonfire121.jpg,"Campfire by a river, surrounded by rocks.",campfire river surrounded rocks,7,4
bonfire122.jpg,Campfire in a grassy field with people and pumpkins.,campfire grassy field people pumpkins,9,5
bonfire123.jpg,Campfire in a forest at dusk.,campfire forest dusk,6,3
bonfire124.jpg,Campfire by a lakeside at dusk.,campfire lakeside dusk,6,3
bonfire125.jpg,Campfire with pebbles and people in the background.,campfire pebbles people background,8,4
bonfire126.jpg,Campfire in a grassy outdoor setting.,campfire grassy outdoor setting,6,4
bonfire127.jpg,"Campfire in a wooded, nighttime setting.",campfire wooded nighttime setting,6,4
bonfire128.jpg,Marshmallows roasting over a campfire in a natural setting.,marshmallows roasting campfire natural setting,9,5
bonfire129.jpg,Wooden logs burning in a fire pit.,wooden logs burning fire pit,7,5
bonfire130.jpg,"Campfire in a mountainous, nighttime setting.",campfire mountainous nighttime setting,6,4
bonfire131.jpg,Campfire in a forest at night.,campfire forest night,6,3
bonfire132.jpg,"Campfire burning in a dark, outdoor setting.",campfire burning dark outdoor setting,7,5
bonfire133.jpg,Campfire in a forest at night.,campfire forest night,6,3
bonfire134.jpg,Campfire in a forest setting with people around.,campfire forest setting people,8,4
bonfire135.jpg,Campfire in a dark outdoor setting with people.,campfire dark outdoor setting people,8,5
bonfire136.jpg,Campfire in a forest setting with people gathered around.,campfire forest setting people gathered,9,5
bonfire137.jpg,Campfire burning in a desert landscape.,campfire burning desert landscape,6,4
bonfire138.jpg,Campfire burning in an open field at night.,campfire burning open field night,8,5
bonfire139.jpg,"Campfire with grill, surrounded by grass and trees.",campfire grill surrounded grass trees,8,5
bonfire140.jpg,"Campfire in a natural, open area.",campfire natural open area,6,4
bonfire141.jpg,Campfire in a grassy field at night.,campfire grassy field night,7,4
bonfire142.jpg,"Campfire burning in a stone ring, surrounded by grass.",campfire burning stone ring surrounded grass,9,6
bonfire143.jpg,Campfire burning brightly in a dark forest setting.,campfire burning brightly dark forest setting,8,6
bonfire144.jpg,Campfire in wooded area with people around.,campfire wooded area people,7,4
bonfire145.jpg,"Campfire burning in a dark, outdoor environment.",campfire burning dark outdoor environment,7,5
bonfire146.jpg,Campfire cooking with a skillet.,campfire cooking skillet,5,3
bonfire147.jpg,"Campfire burning in a mountainous, nighttime setting.",campfire burning mountainous nighttime setting,7,5
bonfire148.jpg,"Campfire at night, silhouettes of people, outdoor setting.",campfire night silhouettes people outdoor setting,8,6
bonfire149.jpg,Campfire cooking in a forest setting.,campfire cooking forest setting,6,4
bonfire150.jpg,Campfire in a forest setting.,campfire forest setting,5,3
bonfire151.jpg,Campfire in a wooded area with people around.,campfire wooded area people,8,4
bonfire152.jpg,Campfire in a backyard setting with family.,campfire backyard setting family,7,4
bonfire153.jpg,Campfire cooking by a lakeside at sunset.,campfire cooking lakeside sunset,7,4
bonfire154.jpg,Campfire burning in a dark outdoor setting.,campfire burning dark outdoor setting,7,5
bonfire155.jpg,Campfire burning brightly in a forest at night.,campfire burning brightly forest night,8,5
bonfire156.jpg,Campfire with people roasting marshmallows outdoors.,campfire people roasting marshmallows outdoors,6,5
bonfire157.jpg,Campfire in a mountainous landscape at dusk.,campfire mountainous landscape dusk,7,4
bonfire158.jpg,"Luminous, roaring campfire in a dark, outdoor setting.",luminous roaring campfire dark outdoor setting,8,6
bonfire159.jpg,Campfire in a forest setting with people around.,campfire forest setting people,8,4
bonfire160.jpg,Campfire in a forest at dusk.,campfire forest dusk,6,3
bonfire161.jpg,Campfire in a grassy field at dusk.,campfire grassy field dusk,7,4
bonfire162.jpg,Campfire cooking with charcoal flames in a grassy backyard.,campfire cooking charcoal flames grassy backyard,9,6
bonfire163.jpg,"Campfire burning in a dark, outdoor setting.",campfire burning dark outdoor setting,7,5
bonfire164.jpg,Campfire in a starry forest clearing.,campfire starry forest clearing,6,4
bonfire165.jpg,Campfire burning in a rocky outdoor setting.,campfire burning rocky outdoor setting,7,5
bonfire166.jpg,Campfire in a mountainous forest at sunset.,campfire mountainous forest sunset,7,4
bonfire167.jpg,Campfire glow illuminates a nighttime outdoor gathering.,campfire glow illuminates nighttime outdoor gathering,7,6
bonfire168.jpg,Campfire burning in a stone fire pit.,campfire burning stone fire pit,7,5
bonfire169.jpg,Campfire burning in an outdoor setting.,campfire burning outdoor setting,6,4
bonfire170.jpg,"Campfire burning in a metal fire pit, surrounded by gravel and grass.",campfire burning metal fire pit surrounded gravel grass,12,8
bonfire171.jpg,Campfire at night with people gathered around.,campfire night people gathered,7,4
bonfire172.jpg,Campfire in a forest setting with a dandelion in the background.,campfire forest setting dandelion background,11,5
bonfire173.jpg,"Campfire burning in a dark, outdoor setting.",campfire burning dark outdoor setting,7,5
bonfire174.jpg,Campfire at night with people gathered around.,campfire night people gathered,7,4
bonfire175.jpg,Campfire glow illuminates a cozy outdoor scene.,campfire glow illuminates cozy outdoor scene,7,6
bonfire176.jpg,Campfire cooking with flames and leaves.,campfire cooking flames leaves,6,4
bonfire177.jpg,Campfire by a serene lake at dusk.,campfire serene lake dusk,7,4
bonfire178.jpg,Campfire with marshmallows roasting.,campfire marshmallows roasting,4,3
bonfire179.jpg,Campfire burning in a forest at night.,campfire burning forest night,7,4
bonfire180.jpg,Campfire in a natural outdoor setting.,campfire natural outdoor setting,6,4
bonfire181.jpg,Campfire with children roasting marshmallows.,campfire children roasting marshmallows,5,4
bonfire182.jpg,"Grilling steaks over a campfire, with glowing embers.",grilling steaks campfire glowing embers,8,5
bonfire183.jpg,Campfire burning brightly in a rustic setting.,campfire burning brightly rustic setting,7,5
bonfire184.jpg,Campfire burning brightly in a dark outdoor setting.,campfire burning brightly dark outdoor setting,8,6
bonfire185.jpg,Campfire at night with children around.,campfire night children,6,3
bonfire186.jpg,Campfire in a forest clearing with flames and rocks.,campfire forest clearing flames rocks,9,5
bonfire187.jpg,Campfire burning on a paved surface.,campfire burning paved surface,6,4
bonfire188.jpg,Campfire in a forest at sunset.,campfire forest sunset,6,3
bonfire189.jpg,"Campfire burning brightly in a dark, outdoor setting.",campfire burning brightly dark outdoor setting,8,6
bonfire190.jpg,Campfire burning in a forest setting.,campfire burning forest setting,6,4
bonfire191.jpg,"Campfire burning in a dark, outdoor setting.",campfire burning dark outdoor setting,7,5
bonfire192.jpg,Campfire on a beach at sunset.,campfire beach sunset,6,3
bonfire193.jpg,Campfire on a beach at sunset.,campfire beach sunset,6,3
bonfire194.jpg,Campfire burning in a natural outdoor setting.,campfire burning natural outdoor setting,7,5
bonfire195.jpg,"Campfire burning in a dark, outdoor environment.",campfire burning dark outdoor environment,7,5
bonfire196.jpg,"Campfire in a dark, outdoor setting.",campfire dark outdoor setting,6,4
bonfire197.jpg,"Campfire at dusk by a tent, with flames flickering.",campfire dusk tent flames flickering,9,5
bonfire198.jpg,Campfire in a forest at dusk.,campfire forest dusk,6,3
bonfire199.jpg,Campfire cooking with flames and grill.,campfire cooking flames grill,6,4
bonfire200.jpg,Campfire by a lakeside at dusk.,campfire lakeside dusk,6,3
